id,timestamp,content,length
1559772093,Sun Apr 19 12:00:36 PDT 2009,@mileycyrus how can you be at two places at the same time. I am also confused now. :x  i cant wish sweet dreams now ,116
1559774322,Sun Apr 19 12:00:53 PDT 2009,@mileycyrus miley...im in italy but i won't see you  im sooooo sad.,67
1559805050,Sun Apr 19 12:05:28 PDT 2009,@mileycyrus Go Miley!!! Hate I missed u in Knoxville ,53
1559808452,Sun Apr 19 12:06:00 PDT 2009,@mileycyrus Be Careful! I heard the paparazzi there are Extreme   They just caused Madonna to go to hospital two days ago. Take Bodyguards,138
1559836738,Sun Apr 19 12:10:21 PDT 2009,@mileycyrus mimi i cant come to rome even if i live in italy  im soo sad cause I ADORE YOU &amp; i want 2 meet you!! :'(  i think i could cry.,142
1563875960,Mon Apr 20 00:40:24 PDT 2009,@mileycyrus   That sucks. She couldn't come with you?,53
1563880777,Mon Apr 20 00:41:47 PDT 2009,"@mileycyrus i miley love your music, i think you are amazing and i love your song &quot;the climb&quot;    i hope you dont stay sad for long ....",145
1563882074,Mon Apr 20 00:42:07 PDT 2009,@mileycyrus awwww x  i've got school today actually im setting of soon,70
1563882308,Mon Apr 20 00:42:11 PDT 2009,"@mileycyrus Aaw, poor Miley!  Where are you at the moment?",58
1563883443,Mon Apr 20 00:42:33 PDT 2009,@mileycyrus Nawww  Cheer up',28
1563886315,Mon Apr 20 00:43:16 PDT 2009,@mileycyrus  don't b sad. let me cheer u up! what do u want?,60
1563899396,Mon Apr 20 00:46:59 PDT 2009,@mileycyrus aweeee it's okaiieee miley!!! ,42
1563900237,Mon Apr 20 00:47:13 PDT 2009,@mileycyrus true that miley. Haha. I want a boyfriend. ,55
1563915227,Mon Apr 20 00:51:24 PDT 2009,@mileycyrus Dont be sad  when ur sad ur fans r sad    ill Pray for u  x],72
1563917799,Mon Apr 20 00:52:08 PDT 2009,@mileycyrus  cheer up ..I have to spend another 2 weeks without my dad cause hes on a work thing,96
1563995611,Mon Apr 20 01:14:37 PDT 2009,@mileycyrus Having it stuck in your head as you dream about rollerblading as a Gaga clone is worse. ,100
1564006068,Mon Apr 20 01:17:42 PDT 2009,@mileycyrus I'm so sad for you too! ,36
1564193451,Mon Apr 20 02:15:12 PDT 2009,@mileycyrus miley!luv you so muchhh! last day i hear you on hitz.fm from malaysia rite? plz reply me~i really hope  sry4mybrokenenglish,135
1564217691,Mon Apr 20 02:22:51 PDT 2009,@mileycyrus 10 more days without my mommy  .... mileys sad,58
1564249275,Mon Apr 20 02:32:34 PDT 2009,@mileycyrus  so sad I can't go to the HM movie premiere in Paris next week ,75
1564251709,Mon Apr 20 02:33:20 PDT 2009,@mileycyrus awww  rest up,25
1564312996,Mon Apr 20 02:52:22 PDT 2009,@mileycyrus dang girl you should still be in bed ,49
1564367519,Mon Apr 20 03:08:42 PDT 2009,"@mileycyrus well, i am sad for you!! ",37
1564415927,Mon Apr 20 03:23:13 PDT 2009,"@mileycyrus Don't be sad  Everything's okay, love you.",54
1564454013,Mon Apr 20 03:34:02 PDT 2009,@mileycyrus awwww miley its ok. I don't get to see my mom until june and the last I saw her was november.      be happy girlie,126
1564600100,Mon Apr 20 04:12:56 PDT 2009,@mileycyrus why? What did you have going on? I'm sorry your day was bad  take off tomorrow!,91
1564773865,Mon Apr 20 04:52:37 PDT 2009,@mileycyrus Know how you feel about missing you mom! I haven't seen mine in 9 months  Hey btw great movie,105
1564830776,Mon Apr 20 05:04:20 PDT 2009,@mileycyrus aww really i know how it feels ,43
1564855625,Mon Apr 20 05:09:16 PDT 2009,@mileycyrus - *BIG HUGS* Sorry it's so crazy...And that you're feeling so lonely!  But I promise the time's gonna fly by!,121
1564874042,Mon Apr 20 05:12:53 PDT 2009,@mileycyrus your coming to london wednesday YAY im coming thee to and really wanna meet you and demi so much i didnt get tickets  xx,132
1565189369,Mon Apr 20 06:08:12 PDT 2009,"@Tommcfly @ddlovato @mileycyrus .. how do you get a rhythm to a song you write? I've written quite a few songs, but I can't do it  .. ilu",137
1565571276,Mon Apr 20 07:04:06 PDT 2009,@mileycyrus Oh I am sorry to ear you miss your mom and your family. ,68
1573543928,Tue Apr 21 01:40:27 PDT 2009,"@mileycyrus YOU'RE IN ROME! i'd do anything to get out of geography,  Have fun!",79
1573711597,Tue Apr 21 02:29:30 PDT 2009,At school ! Blah  @mileycyrus you look great in the Venetian mask :*,68
1573730168,Tue Apr 21 02:34:56 PDT 2009,"@mileycyrus http://twitpic.com/37d57 - I sang &quot;i miss you&quot; for school ... I was thinking of you, Miely, Everytime ? Sorry for your Pappy ",147
1573852981,Tue Apr 21 03:09:55 PDT 2009,@mileycyrus I can almost see it.. that DREAM i'm dreaming.. but there's a VOICE inside my head saying &quot;i'll never reach it...&quot; ,137
1675782969,Fri May 01 20:19:09 PDT 2009,@mileycyrus MILEY MILEY MILEY MILEY  or send you a hi to me :s if wrong fault of the translator haha. i love you so much ?,122
1675827322,Fri May 01 20:25:26 PDT 2009,@mileycyrus I love having my feet on the dashboard!  But I guess it is in the line of sight of the person driving. ,115
1675853449,Fri May 01 20:29:15 PDT 2009,"@mileycyrus No, it wouldn't drive me crazy, but I would definitely fear for your life because if you were in a car crash, you could die. ",137
1675896395,Fri May 01 20:35:22 PDT 2009,@mileycyrus ya that was abnouxious! ugh i am so sad  im not smiley rite now..my crush (player big tyme) was all over 2 mny gurlz uggh! ,135
1676665830,Fri May 01 22:45:57 PDT 2009,@MileyCyrus Can you please ask jesus to stop A N1H1 flu because it might cancel my trip to NY ,94
1676882558,Fri May 01 23:33:55 PDT 2009,@mileycyrus is sad that u won't add me ,39
1677679057,Sat May 02 03:23:35 PDT 2009,@mileycyrus I hope you don't see my tweets then just not reply ,63
1677983231,Sat May 02 04:59:03 PDT 2009,@mileycyrus http://twitpic.com/3pwy7 - This outfit is so cute. I wish I have the same one. ,91
1678337109,Sat May 02 06:22:31 PDT 2009,@mileycyrus so i have the same insomnia prob as you i slept for all of 3 hrs woke up at 5am nd couldnt go back to sleep  btw your awesome!,138
1679039586,Sat May 02 08:23:06 PDT 2009,@mileycyrus hey miley -- im kind of freaked out about that swine flu. are you ?  idk if i should go to the bamboozle 2moro in NJ -brittany,138
1679040722,Sat May 02 08:23:16 PDT 2009,"@mileycyrus: I have find your personal Myspace, bue it's private xD i'm so sad ",79
1679065568,Sat May 02 08:27:02 PDT 2009,@mileycyrus you say that you love chatting with your fans but your never answer to me ,86
1680269763,Sat May 02 11:17:37 PDT 2009,thanks to @mileycyrus i want a lollipop right now. but we don't have them ,74
1680768504,Sat May 02 12:27:07 PDT 2009,@mileycyrus nice * my videos  broken ,37
1680845565,Sat May 02 12:37:46 PDT 2009,"@mileycyrus Miley? Is anything possible, or is that just a quote to make you feel better? ",90
1680847141,Sat May 02 12:38:00 PDT 2009,@mileycyrus i miss my cousin ,29
1680946572,Sat May 02 12:51:44 PDT 2009,"@mileycyrus, also i had a poppy that i was very close to that died in 05 from cancer too. soo ur song i miss you really hits home ",130
1681094547,Sat May 02 13:12:06 PDT 2009,"@mileycyrus god bless u miley. regarding saturdays, i have some instructors who call us on holidays for exams!!, and nobody can say no  ",136
1681130343,Sat May 02 13:17:03 PDT 2009,@mileycyrus wtchn all da miley/hannah concerts thti recorded! i kno lyk evrythn bout her! luv her sooo much! i wna meet her  xx,127
1685022106,Sat May 02 22:47:36 PDT 2009,@mileycyrus how was the event?! sad I couldn't go ,50
1685071707,Sat May 02 22:58:01 PDT 2009,"@mileycyrus Since you can't get an abortion, please be one ",59
1685270354,Sat May 02 23:41:57 PDT 2009,@mileycyrus you could come to Brazil too  i love you so much ?,62
1685319448,Sat May 02 23:53:36 PDT 2009,@mileycyrus omg its really annoying how ppl just try to guess your relationship status+whether good or bad!  whoever u r or not w is up2u!,138
1685489883,Sun May 03 00:37:16 PDT 2009,@mileycyrus hope you have fun in atlantis. i would be there but sadly i'm too far away  canadas a looooooooong ways away from that,130
1685509936,Sun May 03 00:42:50 PDT 2009,"@mileycyrus i wish!  but i hope you have fuun!! if you come to maryland or north carolina, im so there! ",104
1685545567,Sun May 03 00:52:56 PDT 2009,@mileycyrus i wish she had a concert in india ,46
1685682115,Sun May 03 01:32:30 PDT 2009,"@mileycyrus  i was going to go to that show :'( But my dad cant afford tickets , cause we live in australia.. ",110
1685695674,Sun May 03 01:36:30 PDT 2009,Not feeling the best. Im a lil upset about @mileycyrus's concert on 1st of May that i was gonna go to but cant afford ,118
1686281167,Sun May 03 04:42:02 PDT 2009,shorting out music for bbq unfortunately my family dont appreciate the music of @mileycyrus @ddlovato and @Jonasbrothers  oh well =] xo,135
1686516672,Sun May 03 05:45:44 PDT 2009,@mileycyrus i wish i could go ,30
1686548042,Sun May 03 05:53:16 PDT 2009,@mileycyrus http://twitpic.com/4fzo7 - noooo dont dye ti  its pretty enough as it is!!,86
1686569430,Sun May 03 05:58:23 PDT 2009,@mileycyrus i wish i could be there! ,37
1686702835,Sun May 03 06:28:10 PDT 2009,@mileycyrus http://twitpic.com/4fzo7 - prettey (:. But please don't dye your hair dark ,87
1686816786,Sun May 03 06:52:22 PDT 2009,@mileycyrus aww I would love to go that is 3 days before my birthday!! ,71
1686927898,Sun May 03 07:14:21 PDT 2009,@mileycyrus http://twitpic.com/4fzo7 - Brandi looks great here *-* But I prefer you as you're now..don't dye your hair ,119
1687007402,Sun May 03 07:29:20 PDT 2009,@mileycyrus sounds awesome miley! Wish i could go and see ya. but alas i cant. ,79
1687181343,Sun May 03 08:00:06 PDT 2009,"@mileycyrus I wish I could be there I tried to win tickets, but I'm pretty sure I didn't.  Now its to late for me to put in a leave chit! ",138
1687183396,Sun May 03 08:00:22 PDT 2009,@mileycyrus i wish i had money to go ,37
1687206928,Sun May 03 08:04:11 PDT 2009,"@mileycyrus sure, i really wanna go but its too far  Like u ;)",62
1687211916,Sun May 03 08:05:00 PDT 2009,@mileycyrus i had 2 beg my mom SOOO much to take me!!! she said it was too much money  i hope u have an AWESOME time tho!! i love u miley!,138
1687236584,Sun May 03 08:09:02 PDT 2009,@mileycyrus I wish I could go  I'd love to see you play live!!!,63
1687238162,Sun May 03 08:09:18 PDT 2009,@mileycyrus dammit! i wish i could go ,38
1687238997,Sun May 03 08:09:26 PDT 2009,@mileycyrus i wish i could go!  but that's my prom night!,57
1687274834,Sun May 03 08:15:16 PDT 2009,@mileycyrus no money then no atlantis  i really wish i could come i feel in my heart that im the biggest fan of you love you xxx take care,138
1687275015,Sun May 03 08:15:18 PDT 2009,@mileycyrus you should have a contest to send someone there for free! i would go but i can't afford it ,103
1687279387,Sun May 03 08:16:01 PDT 2009,@mileycyrus Wish i could go... I have school... ,48
1687308671,Sun May 03 08:20:50 PDT 2009,@mileycyrus I wish I could go cannot go that weekend ,53
1687338434,Sun May 03 08:25:50 PDT 2009,@mileycyrus wish i could come ,30
1687401888,Sun May 03 08:36:05 PDT 2009,"@mileycyrus The day before 26th birthday! Wish I could go, but with me being in the UK, and suffering from an anxiety condition, I can't ",137
1687530356,Sun May 03 08:56:28 PDT 2009,@mileycyrus http://twitpic.com/4fzo7 - ive been hearin some nasty rumours bwt u  dont believe them tho,102
1687564491,Sun May 03 09:01:44 PDT 2009,@mileycyrus aren't you exited to come to Argentina ? ,53
1687894149,Sun May 03 09:51:06 PDT 2009,@mileycyrus http://twitpic.com/37d57 - awwww thats yuurr papii  my papi diedd too ,82
1690761016,Sun May 03 16:18:57 PDT 2009,@mileycyrus I am rediculously jealous. Revision is my agenda for next 2 months! ,80
1691376784,Sun May 03 17:43:35 PDT 2009,@mileycyrus I just finished miles to go. I didn't want it to end  I'm gonna read it again with a high lighter &lt;3 LOVED IT.,125
1692215731,Sun May 03 19:31:14 PDT 2009,@mileycyrus i wish i could do that!! i have school ,51
1692253783,Sun May 03 19:36:04 PDT 2009,@mileycyrus I can tell. They seem to be the only ones you answer. ,66
1692329436,Sun May 03 19:45:45 PDT 2009,@mileycyrus do you not love your Irish fans too !! ,51
1692366160,Sun May 03 19:50:34 PDT 2009,"@mileycyrus we also love you miley, cant wait to see you in brazil ",67
1692369245,Sun May 03 19:50:59 PDT 2009,@mileycyrus does bffs mean ur not datng anymore ? ,50
1692399175,Sun May 03 19:54:49 PDT 2009,@mileycyrus And argentinian fans  ?,35
1692594535,Sun May 03 20:20:19 PDT 2009,@mileycyrus OMG!!!! your barzilian fans love you too dear! is soooooo hard have you so far ,91
1692736917,Sun May 03 20:39:56 PDT 2009,"@mileycyrus i love being lazy, haha. too bad school is tomorrow  how are you miles?",83
1692737295,Sun May 03 20:39:59 PDT 2009,@mileycyrus awesome. I spent my day waiting around for classes that were cancelled. ,84
1692816457,Sun May 03 20:51:12 PDT 2009,"@mileycyrus miley, and what about of ur mexican fans  we lov u too, i hope u can come to mexico soon to see how much we lov u xoxo Sandy",136
1693969352,Mon May 04 00:30:32 PDT 2009,@mileycyrus you dont love your French fans Miley  ??,52
1695964314,Mon May 04 07:19:44 PDT 2009,@mileycyrus http://twitpic.com/4fzo7 - you both have so beatiful eyes  i wanna have them ,89
1751347976,Sat May 09 19:14:21 PDT 2009,"@mileycyrus hey , i had a bird .. the same as your , but he died weeks ago ",75
1752020179,Sat May 09 20:51:16 PDT 2009,@mileycyrus http://twitpic.com/4vv13 - OMG so cute!! I had one a long time ago... ,82
1752955719,Sat May 09 23:34:57 PDT 2009,"@mileycyrus it really sucks when one of your best friends breaks your heart...,how do you get over that??? ",107
1753594167,Sun May 10 02:25:31 PDT 2009,@mileycyrus http://twitpic.com/336u5 - too bad she got eliminated !!!  get her for your seventeenth birthday,108
1753743489,Sun May 10 03:12:30 PDT 2009,"@mileycyrus will you follow me, no one does ",44
1755027865,Sun May 10 08:03:44 PDT 2009,@mileycyrus It's not mommy day in UK ,37
1755124239,Sun May 10 08:19:19 PDT 2009,@mileycyrus c in december when you are in the uk is it london you are performing in ? :'( ??? ,94
1755246377,Sun May 10 08:38:35 PDT 2009,@mileycyrus Miley  Im sooo stealing that from your mom XD I wonder if they have a charm bracelet with different crosses on it thats what I,138
1755248873,Sun May 10 08:38:59 PDT 2009,@mileycyrus OMG! so like i forgot it was mothers day yesterday and i didnt get her anything i woke up to late  for breakfast in bed!!! ,135
1755345413,Sun May 10 08:54:08 PDT 2009,@mileycyrus http://twitpic.com/4vv13 - i love him but it remind me with mine he died  i really loved him,104
1755439354,Sun May 10 09:08:34 PDT 2009,@mileycyrus http://twitpic.com/4vv13 - aww i had onee ,54
1759925309,Sun May 10 20:15:49 PDT 2009,@mileycyrus i wish i had my dog ,32
1759956858,Sun May 10 20:20:05 PDT 2009,@mileycyrus why don't your tweets show up for me anymore  it makes me so sadddddd,81
1760270747,Sun May 10 21:05:25 PDT 2009,@mileycyrus For some reason your updates don't show up on my twitter  I don't know what's wrong with it.,104
1760277739,Sun May 10 21:06:28 PDT 2009,@mileycyrus Sssssooooo tired  about to fall asleep on this movie,64
1770612159,Mon May 11 21:47:25 PDT 2009,"@mileycyrus reminded me, i think lost my faith necklace from my mommy ! ",72
1793284329,Thu May 14 02:05:35 PDT 2009,@mileycyrus Ahh are you ok? Lol evil bugs ,42
1793284720,Thu May 14 02:05:41 PDT 2009,@mileycyrus I agree bugs are waay annoying there's one on my window now scary  lol xxx,86
1793332582,Thu May 14 02:16:56 PDT 2009,@mileycyrus it isn't... I'd call @spencerpratt too...*lol* but I'm in germany at the moment... :'( ...time difference u know... ,128
1793349655,Thu May 14 02:21:00 PDT 2009,@mileycyrus its so many fake myspacer to ,41
1793391015,Thu May 14 02:30:44 PDT 2009,"@mileycyrus  huh, another fake? hate fakes, too ... ",52
1793408846,Thu May 14 02:35:01 PDT 2009,@mileycyrus im not a fake! lol ,31
1793458559,Thu May 14 02:46:26 PDT 2009,@mileycyrus I don't think they have those here.  What do they taste like? Haha!,79
1793503651,Thu May 14 02:56:54 PDT 2009,@mileycyrus theres such thing as chocolate covered skittles? :-o how cool.why doesn't ireland have them.  your amazing btw.  love jen. x,136
1793539373,Thu May 14 03:04:52 PDT 2009,@mileycyrus What are they!!?? We don't have them in the uk  x,61
1793569326,Thu May 14 03:11:40 PDT 2009,@mileycyrus I really hope that Loco92 stops with the posing.  It's said that so many people do it.,98
1795448428,Thu May 14 07:47:29 PDT 2009,@mileycyrus you won't believe how many fake mileys there are on a germanwebsite for pupils.. and many people believe them ,122
1822531338,Sat May 16 19:47:33 PDT 2009,@mileycyrus i am so jealous of your body! ,42
1822541064,Sat May 16 19:48:54 PDT 2009,@mileycyrus how can i write something to Miley so she could read ? :/ im just tryinng so hard ,94
1824651583,Sun May 17 02:19:18 PDT 2009,"Woohoohoo,missing my cousin Noah.  Noah,Noah.I miss you and @mileycyrus hahaha,it'd be better if I have those people: @mileycyrus and noah",138
1825024908,Sun May 17 04:00:34 PDT 2009,"@mileycyrus That is heckaa mean that all these people are being rude to you miley  your not fatt,and cyber bullying is rude people.",131
1825362712,Sun May 17 05:25:11 PDT 2009,"@mileycyrus dragon? lol. oh thats too bad mi, i had a miley fansite before, got 2000 members. but its hacked ",109
1825414110,Sun May 17 05:36:46 PDT 2009,@mileycyrus aww. It reminds me of my friend Renee. I miss her so much. I had to leave her behind in NSW ,104
1825427598,Sun May 17 05:39:50 PDT 2009,"@mileycyrus i big fan of you, reply me please  i love yaaa!!",60
1825438059,Sun May 17 05:42:02 PDT 2009,poor @mileycyrus not even in the Bahamas they leave her alone ,62
1825454887,Sun May 17 05:45:36 PDT 2009,"they should stop @mileycyrus mean comments towards her, she has feelings ",73
1825457433,Sun May 17 05:46:11 PDT 2009,@mileycyrus AWH  HOPE YOUR HAVING A GD TIME IN THE BAHAMAAAS! YOU IN SME HOTEL AS @mandyyjirouxx?,97
1825478840,Sun May 17 05:50:44 PDT 2009,@mileycyrus I read that in your autobiography ,46
1825505732,Sun May 17 05:56:30 PDT 2009,@mileycyrus i didn't know about cystic fibrosis til my sis was engaged to him- and i heard his bro had died@17 with it-  but my sis is a,136
1825935242,Sun May 17 07:15:55 PDT 2009,@mileycyrus yeah i read about that in your boook! i cried at that part.  rip.,77
1827121512,Sun May 17 10:02:17 PDT 2009,"@mileycyrus i miss u too! xD hey! u dont me answer yesterday, i ask u: your concert in bahamas is tonigh? is for go, and u dont answer me ",138
1827147536,Sun May 17 10:05:35 PDT 2009,@mileycyrus I've never even had lucky charms before ,52
1827767655,Sun May 17 11:24:18 PDT 2009,@Mileycyrus ??? : O Why yaah don't follow me? ,46
1832817896,Sun May 17 21:34:20 PDT 2009,@mileycyrus any song suggestion for losing your best bud? ,58
1833242061,Sun May 17 22:41:34 PDT 2009,@billyraycyrus you call justin a MAN? a good guy for miley!? gimme a BREAK!! @mileycyrus MAKING OUT WITH JUSTIN!? WTF MILEYY!! ,127
1833702299,Mon May 18 00:09:46 PDT 2009,"@MileyCyrus plllzzz txt mee  I wanna chat with u,oh gosh i tried likee crazy butt nothin.i hope u gonna write [hope].loveu",122
1833707500,Mon May 18 00:10:44 PDT 2009,"off to school, getting a needle today, not cool!  I'm going to go eat coco pops and listen to @mileycyrus !",107
1833772522,Mon May 18 00:24:25 PDT 2009,@mileycyrus i've been a fan of urs for 3years i no pretty everything bout ur music N acting stuf i never bought any cuz i live in morocco ,138
1834114238,Mon May 18 01:40:57 PDT 2009,@dvx_uk I can't deny my crush on @mileycyrus. She's incredible ,63
1834279228,Mon May 18 02:19:16 PDT 2009,@mileycyrus I'm so sad 'cauze nobody answer me   MiLuH? have you NETLOG?,72
1834921223,Mon May 18 04:37:14 PDT 2009,@mileycyrus noooo  Which state are you in?,42
1834945535,Mon May 18 04:41:36 PDT 2009,@mileycyrus how do u put twitpics on miley? i have been trying for ageees ,74
1834996583,Mon May 18 04:50:41 PDT 2009,@mileycyrus wow!!....look out for the after shock...there allways the worst ,76
1835052898,Mon May 18 05:00:28 PDT 2009,@MileyCyrus  Mileeey u said on some video at youtube to visi t ur tweeter and stuff but im sad ur not replyin.  r u checking this btw ;) ?,138
1835158212,Mon May 18 05:17:45 PDT 2009,@mileycyrus nope...no earthquakes here...i wish we would...we never get stuff like that ,88
1835604850,Mon May 18 06:21:51 PDT 2009,"@mileycyrus I felt the quake, it didn't make me fall asleep all night ",70
1835713018,Mon May 18 06:35:43 PDT 2009,@mileycyrus R u d real miley cyrus...or just fake????? ,55
1835794010,Mon May 18 06:45:51 PDT 2009,@mileycyrus there was an earthquake?!?!?!?!!? scary!!!!!! ,58
1835952204,Mon May 18 07:04:57 PDT 2009,"@mileycyrus no,im in indonesia.but i worried about you.you ok? ",63
1836020685,Mon May 18 07:13:02 PDT 2009,@mileycyrus did u feel it- was it not really scary? is 5.0 bad? lol never felt an earthquake b4! lol. just lots of storms! ,123
1836335495,Mon May 18 07:48:49 PDT 2009,@mileycyrus cauze I live in Greece..It's only 4 USA &amp; Germanyy  i cry right now 4 this ! +306979899042,106
1836568344,Mon May 18 08:13:36 PDT 2009,@mileycyrus  No i didnt lol as im in England :L weve just got rain  floods of rain. AGAIN ,90
1881369747,Fri May 22 04:27:46 PDT 2009,@mileycyrus Hey Miley i sent two letters but dont think they arrived you  im on Mileyworld under NAWY2J  are you on it now ?,124
1932806221,Tue May 26 22:15:47 PDT 2009,@mileycyrus miley what happend?  you're so pretty. come on tour please &lt;3,76
